783	635
766	784
784	766
241	785
785	241
240	788
788	240
539	788
788	539
348	790
790	348
426	791
791	426
485	793
793	485
182	795
795	182
513	795
795	513
775	796
796	775
256	798
798	256
441	798
798	441
533	801
801	533
361	802
802	361
742	802
802	742
711	806
806	711
138	808
808	138
457	811
811	457
413	812
812	413
557	812
812	557
807	813
813	807
383	819
819	383
398	822
822	398
460	822
822	460
785	824
824	785
36	828
828	36
531	828
828	531
557	829
829	557
668	830
830	668
108	831
831	108
75	832
832	75
435	833
833	435
696	835
835	696
53	836
836	53
551	838
838	551
632	838
838	632
148	839
839	148
757	841
841	757
58	842
842	58
174	843
843	174
634	843
843	634
9	845
845	9
170	845
845	170
310	845
845	310
231	846
846	231
727	847
847	727
347	850
850	347
223	852
852	223
350	852
852	350
615	852
852	615
148	853
853	148
622	854
854	622
302	855
855	302
824	855
855	824
613	856
856	613
631	857
857	631
623	859
859	623
696	862
862	696
119	863
863	119
178	864
864	178
78	865
865	78
151	867
867	151
837	868
868	837
43	869
869	43
636	869
869	636
583	872
872	583
254	874
874	254
329	875
875	329
633	875
875	633
82	877
877	82
539	877
877	539
154	878
878	154
715	878
878	715
54	880
880	54
657	880
880	657
727	880
880	727
212	881
881	212
357	881
881	357
499	881
881	499
618	882
882	618
238	888
888	238
772	889
889	772
120	891
891	120
3	892
892	3
84	893
893	84
189	894
894	189
267	894
894	267
343	894
894	343
780	895
895	780
434	896
896	434
298	897
897	298
47	898
898	47
146	898
898	146
163	900
900	163
184	901
901	184
296	902
902	296
167	903
903	167
819	907
907	819
488	910
910	488
462	912
912	462
107	913
913	107
912	915
915	912
88	916
916	88
244	916
916	244
601	916
916	601
800	916
916	800
232	917
917	232
698	919
919	698
63	920
920	63
346	920
920	346
201	921
921	201
776	921
921	776
125	924
924	125
693	924
924	693
167	925
925	167
230	925
925	230
336	925
925	336
67	927
927	67
574	931
931	574
724	933
933	724
789	933
933	789
767	934
934	767
304	935
935	304
29	937
937	29
107	937
937	107
215	937
937	215
374	937
937	374
607	937
937	607
335	938
938	335
62	939
939	62
585	940
940	585
300	941
941	300
376	943
943	376
471	944
944	471
603	950
950	603
751	950
950	751
577	952
952	577
776	952
952	776
210	955
955	210
596	955
955	596
362	956
956	362
367	956
956	367
265	957
957	265
666	958
958	666
749	958
958	749
560	959
959	560
659	959
959	659
17	960
960	17
265	961
961	265
75	962
962	75
759	963
963	759
211	965
965	211
267	966
966	267
713	966
966	713
760	967
967	760
475	969
969	475
666	969
969	666
290	970
970	290
685	970
970	685
25	971
971	25
935	973
973	935
342	974
974	342
754	974
974	754
101	975
975	101
152	975
975	152
581	975
975	581
692	975
975	692
787	977
977	787
832	978
978	832
393	980
980	393
594	982
982	594
130	984
984	130
565	984
984	565
952	984
984	952
467	985
985	467
492	986
986	492
584	986
986	584
443	987
987	443
674	987
987	674
483	989
989	483
601	992
992	601
803	992
992	803
939	992
992	939
133	993
993	133
846	993
993	846
258	994
994	258
323	994
994	323
140	995
995	140
357	995
995	357
454	997
997	454
150	998
998	150
820	998
998	820
856	1000
1000	856
231	1001
1001	231
724	1002
1002	724
977	1005
1005	977
821	1007
1007	821
839	1007
1007	839
83	1011
1011	83
907	1011
1011	907
557	1012
1012	557
419	1013
1013	419
957	1014
1014	957
384	1016
1016	384
823	1017
1017	823
917	1017
1017	917
976	1017
1017	976
482	1018
1018	482
377	1022
1022	377
68	1024
1024	68
472	1024
1024	472
566	1025
1025	566
755	1025
1025	755
908	1026
1026	908
259	1027
1027	259
232	1028
1028	232
897	1028
1028	897
55	1031
1031	55
292	1031
1031	292
81	1032
1032	81
126	1032
1032	126
536	1033
1033	536
13	1035
1035	13
346	1035
1035	346
575	1036
1036	575
112	1037
1037	112
502	1037
1037	502
580	1038
1038	580
880	1039
1039	880
174	1040
1040	174
908	1042
1042	908
473	1043
1043	473
494	1045
1045	494
319	1046
1046	319
587	1046
1046	587
439	1047
1047	439
882	1047
1047	882
166	1048
1048	166
116	1051
1051	116
567	1051
1051	567
1051	1052
1052	1051
242	1056
1056	242
410	1062
1062	410
957	1062
1062	957
724	1063
1063	724
423	1065
1065	423
524	1065
1065	524
676	1065
1065	676
299	1066
1066	299
578	1066
1066	578
794	1066
1066	794
1012	1069
1069	1012
306	1072
1072	306
335	1072
1072	335
528	1072
1072	528
288	1073
1073	288
226	1074
1074	226
1049	1074
1074	1049
784	1075
1075	784
303	1076
1076	303
454	1077
1077	454
44	1078
1078	44
73	1078
1078	73
828	1078
1078	828
332	1079
1079	332
580	1079
1079	580
403	1081
1081	403
367	1082
1082	367
577	1082
1082	577
1027	1082
1082	1027
872	1083
1083	872
1068	1084
1084	1068
637	1085
1085	637
406	1086
1086	406
74	1087
1087	74
99	1087
1087	99
302	1087
1087	302
539	1088
1088	539
27	1090
1090	27
983	1091
1091	983
518	1093
1093	518
889	1093
1093	889
190	1094
1094	190
49	1095
1095	49
235	1095
1095	235
1038	1095
1095	1038
107	1096
1096	107
202	1096
1096	202
360	1096
1096	360
375	1096
1096	375
929	1096
1096	929
79	1097
1097	79
202	1097
1097	202
1079	1097
1097	1079
451	1098
1098	451
40	1099
1099	40
824	1099
1099	824
1034	1099
1099	1034
848	1100
1100	848
158	1101
1101	158
237	1101
1101	237
466	1101
1101	466
968	1101
1101	968
153	1103
1103	153
162	1103
1103	162
434	1103
1103	434
1057	1103
1103	1057
755	1104
1104	755
2	1106
1106	2
1032	1106
1106	1032
823	1107
1107	823
704	1108
1108	704
806	1110
1110	806
27	1112
1112	27
321	1112
1112	321
552	1112
1112	552
854	1112
1112	854
474	1115
1115	474
602	1116
1116	602
517	1117
1117	517
563	1119
1119	563
24	1121
1121	24
514	1122
1122	514
336	1123
1123	336
937	1123
1123	937
482	1124
1124	482
448	1127
1127	448
994	1128
1128	994
535	1130
1130	535
742	1132
1132	742
395	1133
1133	395
545	1133
1133	545
1085	1133
1133	1085
702	1135
1135	702
1013	1135
1135	1013
93	1137
1137	93
662	1137
1137	662
340	1138
1138	340
148	1139
1139	148
776	1142
1142	776
1140	1142
1142	1140
24	1143
1143	24
975	1143
1143	975
20	1144
1144	20
448	1145
1145	448
668	1145
1145	668
815	1145
1145	815
1111	1146
1146	1111
18	1147
1147	18
191	1149
1149	191
817	1149
1149	817
578	1151
1151	578
258	1152
1152	258
58	1157
1157	58
461	1157
1157	461
955	1157
1157	955
999	1157
1157	999
439	1158
1158	439
749	1158
1158	749
336	1160
1160	336
594	1160
1160	594
6	1161
1161	6
361	1161
1161	361
838	1161
1161	838
363	1162
1162	363
606	1162
1162	606
347	1163
1163	347
983	1163
1163	983
69	1164
1164	69
919	1166
1166	919
937	1166
1166	937
31	1167
1167	31
42	1167
1167	42
484	1167
1167	484
75	1169
1169	75
187	1169
1169	187
591	1169
1169	591
266	1170
1170	266
388	1171
1171	388
85	1172
1172	85
596	1172
1172	596
1159	1172
1172	1159
50	1173
1173	50
526	1173
1173	526
1064	1174
1174	1064
92	1175
1175	92
261	1175
1175	261
582	1175
1175	582
543	1179
1179	543
1022	1179
1179	1022
652	1181
1181	652
369	1182
1182	369
483	1182
1182	483
357	1183
1183	357
878	1183
1183	878
1010	1184
1184	1010
156	1185
1185	156
219	1185
1185	219
111	1186
1186	111
1152	1186
1186	1152
77	1187
1187	77
450	1187
1187	450
149	1192
1192	149
196	1192
1192	196
748	1194
1194	748
836	1194
1194	836
1110	1195
1195	1110
1146	1195
1195	1146
144	1198
1198	144
442	1198
1198	442
246	1200
1200	246
1003	1200
1200	1003
271	1201
1201	271
376	1201
1201	376
514	1201
1201	514
525	1202
1202	525
790	1202
1202	790
353	1204
1204	353
626	1205
1205	626
963	1205
1205	963
602	1207
1207	602
31	1208
1208	31
82	1211
1211	82
32	1212
1212	32
675	1213
1213	675
683	1213
1213	683
778	1213
1213	778
929	1213
1213	929
1183	1213
1213	1183
1133	1214
1214	1133
1208	1214
1214	1208
344	1215
1215	344
356	1215
1215	356
314	1216
1216	314
712	1216
1216	712
997	1216
1216	997
127	1217
1217	127
334	1218
1218	334
243	1219
1219	243
1006	1219
1219	1006
1	1220
1220	1
1169	1220
1220	1169
1041	1222
1222	1041
1183	1222
1222	1183
208	1223
1223	208
810	1223
1223	810
821	1224
1224	821
739	1225
1225	739
635	1226
1226	635
1149	1226
1226	1149
1153	1226
1226	1153
13	1227
1227	13
981	1227
1227	981
623	1228
1228	623
789	1229
1229	789
966	1229
1229	966
136	1231
1231	136
872	1232
1232	872
962	1234
1234	962
972	1234
1234	972
182	1235
1235	182
675	1235
1235	675
691	1236
1236	691
12	1238
1238	12
228	1238
1238	228
951	1238
1238	951
806	1240
1240	806
506	1241
1241	506
95	1242
1242	95
270	1242
1242	270
499	1242
1242	499
334	1243
1243	334
167	1244
1244	167
917	1244
1244	917
1180	1244
1244	1180
307	1245
1245	307
816	1246
1246	816
1104	1246
1246	1104
41	1247
1247	41
396	1247
1247	396
607	1247
1247	607
432	1248
1248	432
1221	1248
1248	1221
588	1249
1249	588
94	1250
1250	94
182	1250
1250	182
6	1253
1253	6
135	1254
1254	135
364	1257
1257	364
1068	1260
1260	1068
994	1261
1261	994
700	1262
1262	700
624	1264
1264	624
935	1264
1264	935
773	1265
1265	773
1051	1265
1265	1051
1253	1265
1265	1253
548	1266
1266	548
94	1267
1267	94
268	1267
1267	268
303	1267
1267	303
717	1267
1267	717
1132	1267
1267	1132
209	1270
1270	209
897	1270
1270	897
600	1272
1272	600
606	1272
1272	606
619	1272
1272	619
1171	1273
1273	1171
1199	1274
1274	1199
389	1276
1276	389
434	1276
1276	434
1255	1277
1277	1255
12	1278
1278	12
88	1278
1278	88
1080	1278
1278	1080
83	1279
1279	83
297	1279
1279	297
1086	1280
1280	1086
1209	1280
1280	1209
1098	1281
1281	1098
1050	1282
1282	1050
148	1284
1284	148
1011	1284
1284	1011
571	1285
1285	571
779	1285
1285	779
211	1287
1287	211
642	1287
1287	642
535	1288
1288	535
506	1289
1289	506
724	1289
1289	724
1107	1289
1289	1107
1243	1289
1289	1243
1257	1290
1290	1257
130	1291
1291	130
934	1293
1293	934
941	1293
1293	941
739	1294
1294	739
87	1295
1295	87
677	1295
1295	677
1255	1295
1295	1255
161	1296
1296	161
569	1296
1296	569
1189	1297
1297	1189
1152	1298
1298	1152
376	1301
1301	376
175	1302
1302	175
1281	1302
1302	1281
300	1303
1303	300
471	1303
1303	471
1095	1303
1303	1095
1289	1304
1304	1289
230	1305
1305	230
492	1305
1305	492
1282	1306
1306	1282
1012	1307
1307	1012
1196	1307
1307	1196
790	1308
1308	790
717	1309
1309	717
705	1311
1311	705
432	1312
1312	432
480	1313
1313	480
916	1315
1315	916
1301	1317
1317	1301
209	1318
1318	209
247	1318
1318	247
80	1319
1319	80
56	1320
1320	56
1198	1320
1320	1198
416	1321
1321	416
570	1322
1322	570
1288	1322
1322	1288
168	1323
1323	168
37	1324
1324	37
177	1324
1324	177
333	1326
1326	333
841	1326
1326	841
347	1327
1327	347
1069	1327
1327	1069
533	1328
1328	533
1183	1328
1328	1183
930	1330
1330	930
1245	1330
1330	1245
723	1331
1331	723
1181	1331
1331	1181
672	1334
1334	672
1196	1334
1334	1196
909	1336
1336	909
1313	1336
1336	1313
394	1337
1337	394
811	1337
1337	811
254	1338
1338	254
729	1338
1338	729
992	1338
1338	992
1090	1339
1339	1090
11	1340
1340	11
633	1340
1340	633
979	1340
1340	979
1145	1340
1340	1145
1027	1341
1341	1027
1041	1341
1341	1041
1247	1341
1341	1247
956	1342
1342	956
241	1343
1343	241
280	1343
1343	280
1197	1343
1343	1197
900	1345
1345	900
1295	1345
1345	1295
999	1346
1346	999
1029	1347
1347	1029
1001	1348
1348	1001
1221	1350
1350	1221
127	1351
1351	127
246	1351
1351	246
192	1352
1352	192
810	1352
1352	810
584	1353
1353	584
487	1354
1354	487
513	1355
1355	513
542	1355
1355	542
555	1355
1355	555
762	1356
1356	762
912	1356
1356	912
946	1356
1356	946
644	1357
1357	644
779	1357
1357	779
841	1357
1357	841
677	1358
1358	677
664	1359
1359	664
700	1359
1359	700
433	1360
1360	433
282	1361
1361	282
603	1361
1361	603
94	1362
1362	94
976	1362
1362	976
383	1363
1363	383
515	1363
1363	515
1324	1364
1364	1324
185	1365
1365	185
476	1365
1365	476
445	1366
1366	445
1195	1366
1366	1195
222	1367
1367	222
304	1367
1367	304
741	1367
1367	741
481	1369
1369	481
129	1370
1370	129
507	1370
1370	507
661	1371
1371	661
658	1372
1372	658
806	1372
1372	806
335	1374
1374	335
73	1375
1375	73
1195	1375
1375	1195
1311	1376
1376	1311
165	1378
1378	165
327	1378
1378	327
820	1378
1378	820
440	1379
1379	440
47	1380
1380	47
435	1381
1381	435
300	1382
1382	300
831	1382
1382	831
1208	1382
1382	1208
764	1383
1383	764
1380	1383
1383	1380
341	1384
1384	341
355	1384
1384	355
1265	1384
1384	1265
514	1385
1385	514
520	1385
1385	520
610	1385
1385	610
1064	1386
1386	1064
337	1387
1387	337
988	1389
1389	988
1323	1389
1389	1323
839	1390
1390	839
960	1390
1390	960
667	1391
1391	667
1158	1392
1392	1158
834	1394
1394	834
1347	1395
1395	1347
347	1396
1396	347
50	1397
1397	50
1140	1399
1399	1140
1317	1399
1399	1317
539	1400
1400	539
687	1400
1400	687
1223	1400
1400	1223
970	1402
1402	970
546	1403
1403	546
1124	1404
1404	1124
1364	1405
1405	1364
493	1406
1406	493
853	1406
1406	853
162	1407
1407	162
626	1407
1407	626
220	1409
1409	220
535	1409
1409	535
1365	1410
1410	1365
469	1411
1411	469
972	1411
1411	972
127	1413
1413	127
910	1413
1413	910
1291	1413
1413	1291
968	1414
1414	968
1368	1414
1414	1368
45	1415
1415	45
133	1415
1415	133
1397	1415
1415	1397
1137	1416
1416	1137
691	1418
1418	691
856	1418
1418	856
1196	1418
1418	1196
663	1419
1419	663
1216	1419
1419	1216
1143	1420
1420	1143
953	1422
1422	953
793	1423
1423	793
664	1425
1425	664
812	1425
1425	812
1222	1425
1425	1222
628	1426
1426	628
286	1428
1428	286
777	1428
1428	777
104	1429
1429	104
260	1429
1429	260
922	1429
1429	922
474	1430
1430	474
937	1430
1430	937
767	1431
1431	767
1400	1431
1431	1400
98	1432
1432	98
852	1432
1432	852
890	1432
1432	890
109	1434
1434	109
289	1434
1434	289
1070	1434
1434	1070
246	1435
1435	246
26	1436
1436	26
80	1436
1436	80
118	1436
1436	118
155	1437
1437	155
197	1437
1437	197
780	1437
1437	780
438	1438
1438	438
703	1438
1438	703
606	1439
1439	606
1333	1440
1440	1333
513	1441
1441	513
1096	1441
1441	1096
1246	1441
1441	1246
379	1442
1442	379
575	1442
1442	575
330	1443
1443	330
1007	1444
1444	1007
1053	1444
1444	1053
685	1445
1445	685
1054	1445
1445	1054
1081	1445
1445	1081
430	1446
1446	430
147	1447
1447	147
449	1447
1447	449
876	1448
1448	876
1122	1448
1448	1122
1352	1448
1448	1352
85	1449
1449	85
755	1449
1449	755
659	1450
1450	659
1445	1450
1450	1445
500	1451
1451	500
1211	1451
1451	1211
833	1452
1452	833
1214	1452
1452	1214
300	1453
1453	300
1287	1453
1453	1287
1353	1453
1453	1353
1183	1457
1457	1183
824	1458
1458	824
732	1459
1459	732
1313	1459
1459	1313
84	1461
1461	84
522	1461
1461	522
525	1461
1461	525
648	1462
1462	648
200	1463
1463	200
646	1463
1463	646
1012	1463
1463	1012
1156	1463
1463	1156
134	1464
1464	134
1219	1464
1464	1219
1463	1464
1464	1463
8	1465
1465	8
573	1465
1465	573
681	1465
1465	681
54	1466
1466	54
294	1467
1467	294
597	1467
1467	597
13	1468
1468	13
567	1468
1468	567
632	1468
1468	632
379	1470
1470	379
630	1470
1470	630
889	1470
1470	889
157	1471
1471	157
67	1473
1473	67
338	1473
1473	338
85	1474
1474	85
1000	1474
1474	1000
764	1475
1475	764
1183	1475
1475	1183
184	1476
1476	184
210	1476
1476	210
665	1476
1476	665
981	1476
1476	981
1340	1476
1476	1340
483	1477
1477	483
773	1477
1477	773
161	1478
1478	161
1077	1478
1478	1077
216	1479
1479	216
722	1479
1479	722
1161	1479
1479	1161
901	1480
1480	901
1356	1480
1480	1356
885	1481
1481	885
1099	1481
1481	1099
250	1482
1482	250
738	1482
1482	738
818	1482
1482	818
383	1483
1483	383
833	1483
1483	833
240	1484
1484	240
259	1484
1484	259
250	1485
1485	250
428	1485
1485	428
952	1485
1485	952
438	1486
1486	438
870	1486
1486	870
1112	1486
1486	1112
1406	1487
1487	1406
157	1488
1488	157
658	1488
1488	658
663	1488
1488	663
85	1490
1490	85
1368	1490
1490	1368
1055	1492
1492	1055
703	1494
1494	703
835	1494
1494	835
232	1495
1495	232
525	1495
1495	525
1349	1495
1495	1349
1262	1496
1496	1262
19	1497
1497	19
150	1497
1497	150
744	1498
1498	744
792	1498
1498	792
244	1499
1499	244
233	1501
1501	233
1022	1501
1501	1022
546	1504
1504	546
404	1505
1505	404
894	1505
1505	894
1368	1505
1505	1368
1371	1505
1505	1371
651	1507
1507	651
417	1508
1508	417
674	1508
1508	674
937	1508
1508	937
91	1509
1509	91
162	1509
1509	162
188	1509
1509	188
883	1509
1509	883
181	1510
1510	181
1167	1510
1510	1167
855	1511
1511	855
167	1512
1512	167
270	1512
1512	270
1418	1512
1512	1418
546	1513
1513	546
550	1513
1513	550
693	1513
1513	693
980	1513
1513	980
1013	1513
1513	1013
247	1514
1514	247
273	1514
1514	273
497	1514
1514	497
706	1514
1514	706
565	1517
1517	565
804	1518
1518	804
2	1519
1519	2
679	1519
1519	679
1444	1521
1521	1444
663	1522
1522	663
608	1523
1523	608
765	1523
1523	765
1079	1524
1524	1079
433	1525
1525	433
195	1526
1526	195
302	1526
1526	302
1274	1527
1527	1274
1353	1527
1527	1353
330	1528
1528	330
463	1528
1528	463
1181	1528
1528	1181
1385	1528
1528	1385
58	1529
1529	58
643	1529
1529	643
774	1529
1529	774
1385	1530
1530	1385
756	1531
1531	756
1250	1531
1531	1250
529	1532
1532	529
496	1533
1533	496
1227	1533
1533	1227
371	1534
1534	371
477	1534
1534	477
953	1534
1534	953
151	1535
1535	151
330	1535
1535	330
1353	1537
1537	1353
1502	1537
1537	1502
575	1538
1538	575
640	1538
1538	640
789	1538
1538	789
1255	1538
1538	1255
1067	1539
1539	1067
1394	1540
1540	1394
48	1541
1541	48
95	1541
1541	95
502	1541
1541	502
807	1541
1541	807
78	1542
1542	78
343	1542
1542	343
1246	1542
1542	1246
131	1543
1543	131
602	1543
1543	602
1239	1543
1543	1239
1321	1543
1543	1321
1373	1545
1545	1373
634	1547
1547	634
688	1547
1547	688
145	1549
1549	145
949	1549
1549	949
302	1551
1551	302
1029	1551
1551	1029
330	1552
1552	330
400	1552
1552	400
858	1552
1552	858
1198	1552
1552	1198
519	1553
1553	519
1094	1553
1553	1094
1185	1553
1553	1185
559	1555
1555	559
1116	1555
1555	1116
808	1556
1556	808
1392	1556
1556	1392
109	1557
1557	109
600	1557
1557	600
888	1557
1557	888
1384	1557
1557	1384
759	1558
1558	759
1090	1559
1559	1090
1419	1559
1559	1419
641	1560
1560	641
1088	1560
1560	1088
449	1561
1561	449
646	1561
1561	646
1477	1561
1561	1477
4	1562
1562	4
98	1562
1562	98
508	1562
1562	508
327	1563
1563	327
520	1564
1564	520
761	1564
1564	761
152	1565
1565	152
286	1565
1565	286
1405	1565
1565	1405
879	1567
1567	879
282	1568
1568	282
668	1568
1568	668
55	1569
1569	55
513	1569
1569	513
437	1570
1570	437
1503	1571
1571	1503
83	1572
1572	83
520	1572
1572	520
931	1573
1573	931
1076	1573
1573	1076
1330	1573
1573	1330
506	1574
1574	506
1189	1574
1574	1189
1448	1574
1574	1448
1437	1575
1575	1437
915	1578
1578	915
714	1579
1579	714
4	1580
1580	4
107	1580
1580	107
1296	1580
1580	1296
458	1581
1581	458
1071	1581
1581	1071
1286	1581
1581	1286
251	1583
1583	251
669	1583
1583	669
1316	1583
1583	1316
1375	1583
1583	1375
458	1584
1584	458
1038	1584
1584	1038
1257	1584
1584	1257
308	1585
1585	308
1194	1585
1585	1194
264	1586
1586	264
428	1587
1587	428
500	1587
1587	500
556	1589
1589	556
1540	1590
1590	1540
548	1591
1591	548
212	1592
1592	212
225	1592
1592	225
419	1592
1592	419
792	1592
1592	792
885	1592
1592	885
914	1592
1592	914
1452	1592
1592	1452
1532	1592
1592	1532
319	1593
1593	319
779	1593
1593	779
509	1595
1595	509
797	1595
1595	797
1012	1595
1595	1012
1222	1595
1595	1222
303	1596
1596	303
1120	1596
1596	1120
1127	1596
1596	1127
1514	1596
1596	1514
356	1597
1597	356
1040	1597
1597	1040
1317	1597
1597	1317
999	1598
1598	999
824	1599
1599	824
365	1600
1600	365
946	1600
1600	946
1532	1601
1601	1532
1104	1602
1602	1104
896	1604
1604	896
1198	1605
1605	1198
336	1606
1606	336
649	1606
1606	649
879	1607
1607	879
1249	1607
1607	1249
1171	1608
1608	1171
1343	1608
1608	1343
175	1609
1609	175
736	1609
1609	736
1193	1609
1609	1193
379	1610
1610	379
634	1610
1610	634
1359	1610
1610	1359
1560	1610
1610	1560
576	1611
1611	576
283	1613
1613	283
358	1613
1613	358
518	1613
1613	518
251	1614
1614	251
1214	1615
1615	1214
10	1617
1617	10
145	1617
1617	145
871	1617
1617	871
329	1618
1618	329
228	1619
1619	228
1619	1620
1620	1619
1296	1621
1621	1296
1601	1621
1621	1601
18	1623
1623	18
947	1623
1623	947
236	1624
1624	236
114	1626
1626	114
998	1626
1626	998
1373	1626
1626	1373
1414	1626
1626	1414
1618	1627
1627	1618
112	1629
1629	112
124	1629
1629	124
1198	1629
1629	1198
1453	1630
1630	1453
869	1631
1631	869
1197	1632
1632	1197
644	1633
1633	644
725	1633
1633	725
1155	1633
1633	1155
1216	1635
1635	1216
1237	1635
1635	1237
1555	1635
1635	1555
1337	1636
1636	1337
1372	1636
1636	1372
533	1637
1637	533
920	1637
1637	920
1013	1637
1637	1013
978	1638
1638	978
1373	1638
1638	1373
239	1639
1639	239
410	1639
1639	410
1216	1639
1639	1216
1227	1639
1639	1227
751	1640
1640	751
746	1641
1641	746
668	1642
1642	668
1567	1643
1643	1567
1501	1644
1644	1501
548	1645
1645	548
327	1647
1647	327
1415	1647
1647	1415
540	1648
1648	540
963	1648
1648	963
1263	1648
1648	1263
1297	1648
1648	1297
432	1649
1649	432
550	1649
1649	550
672	1649
1649	672
1239	1650
1650	1239
351	1651
1651	351
861	1651
1651	861
154	1652
1652	154
331	1652
1652	331
781	1653
1653	781
89	1654
1654	89
216	1654
1654	216
216	1655
1655	216
393	1655
1655	393
584	1655
1655	584
245	1657
1657	245
1051	1657
1657	1051
1100	1657
1657	1100
712	1658
1658	712
910	1658
1658	910
1343	1658
1658	1343
1655	1658
1658	1655
1120	1659
1659	1120
570	1661
1661	570
594	1661
1661	594
644	1661
1661	644
1020	1661
1661	1020
1269	1661
1661	1269
1615	1661
1661	1615
1017	1662
1662	1017
1232	1662
1662	1232
1556	1662
1662	1556
519	1663
1663	519
1034	1665
